40,20,15
10,0,0,-1,0,0,-1,0,0,10,0,0,-1,0,0,-1,0,0,10,0,0,-1,0,0,-1,0,0,10,0,0,-1,0,0,-1,0,0,10,0,0,-1,0,0,-1,0,0,10,0,0,-1,0,0,-1,0,0,10,0,0,-1,0,0,-1,0,0,10,0,0,-1,0,0,-1,0,0,10,0,0,-1,0,0,-1,0,0,10,0,0,-1,0,0,-1,0,0,10,0,0,-1,0,0,-1,0,0,10,0,0,-1,0,0,-1,0,0,10,0,0,-1,0,0,-1,0,0,10,0,0,-1,0,0,-1,0,0,10,0,0,-1,0,0,-1,0,0,10,0,0,-1,0,0,-1,0,0,10,0,0,-1,0,0,-1,0,0,10,0,0,-1,0,0,-1,0,0,10,0,0,-1,0,0,-1,0,0,10,0,0,-1,0,0,-1,0,0,
10,0,0,-1,0,0,-1,0,0,10,0,0,-1,0,0,-1,0,0,10,0,0,-1,0,0,-1,0,0,10,0,0,-1,0,0,-1,0,0,10,0,0,-1,0,0,-1,0,0,10,0,0,-1,0,0,-1,0,0,10,0,0,-1,0,0,-1,0,0,10,0,0,-1,0,0,-1,0,0,10,0,0,-1,0,0,-1,0,0,10,0,0,-1,0,0,-1,0,0,10,0,0,-1,0,0,-1,0,0,10,0,0,-1,0,0,-1,0,0,10,0,0,-1,0,0,-1,0,0,10,0,0,-1,0,0,-1,0,0,10,0,0,-1,0,0,-1,0,0,10,0,0,-1,0,0,-1,0,0,10,0,0,-1,0,0,-1,0,0,10,0,0,-1,0,0,-1,0,0,10,0,0,-1,0,0,-1,0,0,10,0,0,-1,0,0,-1,0,0,
10,0,0,-1,0,0,-1,0,0,10,0,0,-1,0,0,-1,0,0,10,0,0,-1,0,0,-1,0,0,10,0,0,-1,0,0,-1,0,0,10,0,0,-1,0,0,-1,0,0,10,0,0,-1,0,0,-1,0,0,10,0,0,-1,0,0,-1,0,0,10,0,0,-1,0,0,-1,0,0,10,0,0,-1,0,0,-1,0,0,10,0,0,-1,0,0,-1,0,0,10,0,0,-1,0,0,-1,0,0,10,0,0,-1,0,0,-1,0,0,10,0,0,-1,0,0,-1,0,0,10,0,0,-1,0,0,-1,0,0,10,0,0,-1,0,0,-1,0,0,10,0,0,-1,0,0,-1,0,0,10,0,0,-1,0,0,-1,0,0,10,0,0,-1,0,0,-1,0,0,10,0,0,-1,0,0,-1,0,0,10,0,0,-1,0,0,-1,0,0,
10,0,0,-1,0,0,-1,0,0,10,0,0,-1,0,0,-1,0,0,10,0,0,16,0,0,-1,0,0,10,0,0,16,0,0,-1,0,0,10,0,0,16,0,0,-1,0,0,10,0,0,16,0,0,-1,0,0,10,0,0,16,0,0,-1,0,0,10,0,0,-1,0,0,-1,0,0,10,0,0,-1,0,0,-1,0,0,10,0,0,-1,0,0,-1,0,0,10,0,0,-1,0,0,-1,0,0,10,0,0,-1,0,0,-1,0,0,10,0,0,-1,0,0,-1,0,0,10,0,0,-1,0,0,-1,0,0,10,0,0,-1,0,0,-1,0,0,10,0,0,-1,0,0,-1,0,0,10,0,0,-1,0,0,-1,0,0,10,0,0,-1,0,0,-1,0,0,10,0,0,-1,0,0,-1,0,0,10,0,0,-1,0,0,-1,0,0,
10,0,0,-1,0,0,-1,0,0,10,0,0,-1,0,0,-1,0,0,10,0,0,16,0,0,-1,0,0,10,0,0,16,0,0,-1,0,0,10,0,0,16,0,0,-1,0,0,10,0,0,16,0,0,-1,0,0,10,0,0,16,0,0,-1,0,0,10,0,0,-1,0,0,-1,0,0,10,0,0,-1,0,0,-1,0,0,10,0,0,-1,0,0,26,0,0,10,0,0,-1,0,0,-1,0,0,10,0,0,-1,0,0,-1,0,0,10,0,0,-1,0,0,-1,0,0,10,0,0,-1,0,0,-1,0,0,10,0,0,-1,0,0,-1,0,0,10,0,0,-1,0,0,-1,0,0,10,0,0,-1,0,0,-1,0,0,10,0,0,-1,0,0,-1,0,0,10,0,0,-1,0,0,-1,0,0,10,0,0,-1,0,0,-1,0,0,
10,0,0,-1,0,0,-1,0,0,10,0,0,-1,0,0,-1,0,0,10,0,0,16,0,0,-1,0,0,10,0,0,16,0,0,-1,0,0,10,0,0,16,0,0,-1,0,0,10,0,0,16,0,0,-1,0,0,10,0,0,16,0,0,-1,0,0,10,0,0,-1,0,0,-1,0,0,10,0,0,-1,0,0,-1,0,0,10,0,0,-1,0,0,-1,0,0,10,0,0,-1,0,0,-1,0,0,10,0,0,-1,0,0,-1,0,0,10,0,0,-1,0,0,-1,0,0,10,0,0,-1,0,0,-1,0,0,10,0,0,-1,0,0,-1,0,0,10,0,0,-1,0,0,-1,0,0,10,0,0,-1,0,0,-1,0,0,10,0,0,-1,0,0,-1,0,0,10,0,0,-1,0,0,-1,0,0,10,0,0,-1,0,0,-1,0,0,
10,0,0,-1,0,0,-1,0,0,10,0,0,-1,0,0,-1,0,0,10,0,0,-1,0,0,-1,0,0,10,0,0,-1,0,0,-1,0,0,10,0,0,-1,0,0,-1,0,0,10,0,0,-1,0,0,-1,0,0,10,0,0,-1,0,0,-1,0,0,10,0,0,-1,0,0,-1,0,0,10,0,0,-1,0,0,-1,0,0,10,0,0,-1,0,0,-1,0,0,10,0,0,-1,0,0,-1,0,0,10,0,0,-1,0,0,-1,0,0,10,0,0,-1,0,0,-1,0,0,10,0,0,-1,0,0,27,0,0,10,0,0,15,0,0,28,0,0,10,0,0,-1,0,0,-1,0,0,10,0,0,-1,0,0,-1,0,0,10,0,0,-1,0,0,-1,0,0,10,0,0,-1,0,0,-1,0,0,10,0,0,-1,0,0,-1,0,0,
10,0,0,-1,0,0,-1,0,0,10,0,0,-1,0,0,-1,0,0,10,0,0,-1,0,0,-1,0,0,10,0,0,-1,0,0,-1,0,0,10,0,0,-1,0,0,-1,0,0,10,0,0,-1,0,0,-1,0,0,10,0,0,15,0,0,29,0,0,10,0,0,-1,0,0,-1,0,0,10,0,0,-1,0,0,-1,0,0,10,0,0,-1,0,0,-1,0,0,10,0,0,-1,0,0,-1,0,0,10,0,0,-1,0,0,0,0,0,10,0,0,-1,0,0,1,0,0,10,0,0,-1,0,0,-1,0,0,10,0,0,-1,0,0,-1,0,0,10,0,0,-1,0,0,-1,0,0,10,0,0,-1,0,0,-1,0,0,10,0,0,-1,0,0,-1,0,0,10,0,0,-1,0,0,-1,0,0,10,0,0,-1,0,0,-1,0,0,
10,0,0,-1,0,0,-1,0,0,10,0,0,-1,0,0,-1,0,0,10,0,0,-1,0,0,-1,0,0,10,0,0,-1,0,0,-1,0,0,10,0,0,-1,0,0,-1,0,0,10,0,0,-1,0,0,-1,0,0,10,0,0,15,0,0,-1,0,0,10,0,0,-1,0,0,-1,0,0,10,0,0,-1,0,0,-1,0,0,10,0,0,-1,0,0,-1,0,0,10,0,0,-1,0,0,-1,0,0,10,0,0,-1,0,0,2,0,0,10,0,0,-1,0,0,3,0,0,10,0,0,-1,0,0,-1,0,0,10,0,0,-1,0,0,-1,0,0,10,0,0,-1,0,0,-1,0,0,10,0,0,15,0,0,-1,0,0,10,0,0,-1,0,0,-1,0,0,10,0,0,-1,0,0,-1,0,0,10,0,0,-1,0,0,-1,0,0,
10,0,0,-1,0,0,-1,0,0,10,0,0,-1,0,0,-1,0,0,10,0,0,-1,0,0,-1,0,0,10,0,0,-1,0,0,-1,0,0,10,0,0,15,0,0,-1,0,0,10,0,0,-1,0,0,-1,0,0,10,0,0,-1,0,0,-1,0,0,10,0,0,-1,0,0,-1,0,0,10,0,0,-1,0,0,-1,0,0,10,0,0,15,0,0,-1,0,0,10,0,0,-1,0,0,-1,0,0,10,0,0,-1,0,0,-1,0,0,10,0,0,-1,0,0,-1,0,0,10,0,0,-1,0,0,-1,0,0,10,0,0,-1,0,0,-1,0,0,10,0,0,-1,0,0,-1,0,0,10,0,0,-1,0,0,-1,0,0,10,0,0,-1,0,0,-1,0,0,10,0,0,-1,0,0,-1,0,0,10,0,0,-1,0,0,-1,0,0,
